text,sentiment,label,text_clean
# Tetyeuthuong chúc BIDV năm mới thắng lợi mới,positive,2,tetyeuthuong chúc bidv năm mới thắng_lợi mới
Lãi suất 7% hình như cao quá so với tình hình kinh tế hiện nay.,neutral,1,lãi_suất 7 % hình_như cao quá so với tình_hình kinh_tế hiện_nay .
"Tôi đang gặp vấn đề với ứng dụng BIDV trên IOS, nó thường xuyên bị thoát tự động khi tôi mở lên.",neutral,1,"tôi đang gặp vấn_đề với ứng_dụng bidv trên ios , nó thường_xuyên bị thoát tự_động khi tôi mở lên ."
Thank a lot !,positive,2,cảm_ơn a_lot !
"BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam Mình đang tham gia cái này. Cực thích chỉ cần gửi từ 100k / lần. nên xem như heo đất vậy, mà heo đất ko có lãi, còn Tích lãi bảo an thì có lãi, lại đc tặng bảo hiểm tiền gửi bằng giá trị tài khoản gửi. Cho nên iu BIDV mất rồi! :P",positive,2,"bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam mình đang tham_gia cái này . cực thích chỉ cần gửi từ 100 k / lần . nên xem như heo đất vậy , mà heo đất không có lãi , còn tích_lãi bảo_an thì có lãi , lại được tặng bảo_hiểm tiền gửi bằng giá_trị tài_khoản gửi . cho_nên yêu bidv mất rồi ! : p"
E ko đi vay ngân hàng thì sao ma phát hiện số nợ sấu ở ngân hàng,negative,0,e không đi vay ngân_hàng thì sao ma phát_hiện số nợ_sấu ở ngân_hàng
BIDV nói thì dễ làm nhưng đến khi tôi làm thủ tục thì làm khó làm dễ ko như những lời quảng cáo đâu họ đòi hỏi nhiều thứ lắm,negative,0,bidv nói thì dễ làm nhưng đến khi tôi làm thủ_tục thì làm_khó làm dễ không như những lời quảng_cáo đâu họ đòi_hỏi nhiều thứ lắm
Nam moi chuc ngan hang BIDV lm an fat tai nhe kiki,positive,2,nam moi chuc ngan hang bidv lm an_fat tai_nhe kiki
Hihi .xàm .dành cho ông to bà đầm chứ ng lao động thì mơ đi nhé ...làm cái thẻ td thôi còn chả đc nữa là dịch vụ này nọ ...,negative,0,hihi . xàm . dành cho ông to bà đầm chứ ng lao_động thì mơ đi nhé . làm cái thẻ td thôi còn chả được nữa là dịch_vụ này nọ .
Giờ bên BIDV có tiện ích hay quá,positive,2,giờ bên bidv có tiện_ích hay quá
"tác phong làm việc chậm chạp, chuyển qua xài bank khác đi, phục vụ tốt, nhanh, gọn, lẹ!",negative,0,"tác_phong làm_việc chậm_chạp , chuyển qua xài bank khác đi , phục_vụ tốt , nhanh , gọn , lẹ !"
"#Tetyeuthuong Cứ mỗi độ xuân về,hoa mai,hoa đào nở rộ, những tất bận lo toan của cuộc sống dường như được quên đi và thay vào đó là những phút giây ấm áp hạnh phúc của mỗi người bên bạn bè người thân. Cùng với đó là những lời chúc, ý thơ dành tặng nhau mỗi dịp xuân về.Chắc hẳn ai ai cũng cảm nhận được sự ấm cúng của đêm 30 cả gia đình quây quần bên nhau chờ tiếng chuông đồng hô ngân vang báo thời khắc giao thừa, chia tay năm cũ đến với một năm mới với nhiều dự định mới, thành công mới trong cuộc sống. Nhà mình gần ngân hàng BIDV - Ngân hàng TMCP Đầu Tư & Phát Triển Việt Nam chúc toàn thể anh chị em nhân viên ngân hàng một năm thành công,may mắn và HP, chúc ngân hàng ngày một phát triển vững mạnh",positive,2,"tetyeuthuong cứ mỗi độ xuân về , hoa_mai , hoa đào nở_rộ , những tất_bận lo_toan của cuộc_sống dường_như được quên đi và thay vào đó là những phút_giây ấm_áp hạnh_phúc của mỗi người bên bạn_bè người_thân . cùng với đó là những lời chúc , ý_thơ dành tặng nhau mỗi dịp xuân về . chắc_hẳn ai_ai cũng cảm_nhận được sự ấm_cúng của đêm 30 cả gia_đình quây_quần bên nhau chờ tiếng chuông đồng_hô ngân_vang báo thời_khắc giao_thừa , chia_tay năm cũ đến với một năm mới với nhiều dự_định mới , thành_công mới trong cuộc_sống . nhà mình gần ngân_hàng bidv - ngân_hàng tmcp đầu_tư & phát_triển việt_nam chúc toàn_thể anh_chị_em nhân_viên ngân_hàng một năm thành_công , may_mắn và hp , chúc ngân_hàng ngày_một phát_triển vững_mạnh"
"# tetyeuthuong chúc BIDV ngày càng lớn mạnh,gặt hái nhiều thành công.",positive,2,"tetyeuthuong chúc bidv ngày_càng lớn_mạnh , gặt_hái nhiều thành_công ."
"# Tetyeuthuong Chúc toàn thể cán bộ,anh chị em BIDV có một cái tết sum vầy,đầm ấm bên gia đình cùng người thân, gặp nhiều may mắn trong năm mới nha!",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv có một cái tết sum_vầy , đầm_ấm bên gia_đình cùng người_thân , gặp nhiều may_mắn trong năm mới nha !"
Ngan hang j ma moi thang da tru cua nguoi ta hét 8800d roi ma lai tru hai lan một ngay tuc la một thang minh mát 17600d. An thi cung vua thoi chu may ngan hang khác đau co tru tiền thang nhu vay dau,negative,0,ngan hang j ma moi_thang da_tru cua nguoi ta hét 8800 d roi ma lai_tru hai lan một ngay tuc_la một thang_minh mát 17600 d . an thi_cung vua thoi_chu_may ngan hang khác đau co_tru tiền thang nhu vay dau
Thực tế là sms thì ok . Còn banking ko đăng ký . Và trừ vô lý . Tháng 9 trừ tháng 4 5 .,negative,0,thực_tế là sms thì ok . còn banking không đăng_ký . và trừ vô_lý . tháng 9 trừ tháng 4 5 .
Tog đài j goi hoai ko dc,negative,0,tog đài j goi hoai không được
"Người ta vay tiền về để làm ăn kinh doanh chứ có rửa tiền đâu mà phải hỏi lý do mục dích vay nhiều tiền làm gì, ko có nhiều tiền thì bố ai mà giám đầu tư kinh doanh lớn, các vị cho vay 500-1 tỉ để họ mua xe chạy chơi vi vu sao ko hỏi mục đích đi, còn c húng tôi vay có 200-300 để mở rộng kinh doanh mà phải này lọ,miễn sao chúng tôi đủ khả năng trả lãi hàng tháng và trả đủ khi hết hộp đồng chứ, chúng tôi có ăn quỵt được của các vị ko, nhà chúng tôi giá trị cả tỉ bạc còn ko lo các vị siết nợ sao",negative,0,"người ta vay tiền về để làm_ăn kinh_doanh chứ có rửa_tiền đâu mà phải hỏi lý_do mục dích vay nhiều tiền làm_gì , không có nhiều tiền thì bố ai mà giám_đầu_tư kinh_doanh lớn , các vị cho vay 500 - 1 tỉ để họ mua xe chạy chơi vi_vu_sao không hỏi mục_đích đi , còn c húng tôi vay có 200 - 300 để mở_rộng kinh_doanh mà phải này lọ , miễn_sao chúng_tôi đủ khả_năng trả lãi hàng tháng và trả đủ khi hết hộp đồng chứ , chúng_tôi có ăn_quỵt được của các vị ko , nhà chúng_tôi giá_trị cả tỉ_bạc còn không lo các vị siết nợ sao"
Chúc Đại Gia Đình BIDV đón Xuân Đinh Dậu - 2017: mọi việc suôn sẻ - vạn điều như ý! # Tetyeuthuong,positive,2,chúc đại_gia_đình bidv đón xuân đinh_dậu - 2017 : mọi việc suôn_sẻ - vạn điều như_ý ! tetyeuthuong
Mình vừa cho nhân viên gia dịch tại chi nhánh khâm thiên. Nhân viên làm việc lơ ngơ. Bên mình ủy nhiệm chi rõ ràng tiền trong tài khoản vẫn còn mà bảo không đủ. Ko hiểu trình độ nhìn của nhân viên như nào.,negative,0,mình vừa cho nhân_viên gia_dịch tại chi_nhánh khâm_thiên . nhân_viên làm_việc lơ_ngơ . bên mình ủy_nhiệm chi rõ_ràng tiền trong tài_khoản vẫn còn mà bảo không đủ . không hiểu trình_độ nhìn của nhân_viên như nào .
Sự khác biệt của lãi suất 7% so với hiện nay có thực sự phù hợp?,neutral,1,sự khác_biệt của lãi_suất 7 % so với hiện_nay có thực_sự phù_hợp ?
"# Tetyeuthuong Thuong chuc den tap the ACE BIDV nam moi den duoc them tai, them loc, them binh an nghen!",positive,2,"tetyeuthuong thuong chuc den tap the ace bidv nam moi den được them tai , them loc , them_binh an_nghen !"
Sản phẩm ưu đãi của Vip,neutral,1,sản_phẩm ưu_đãi của vip
Nếu vậy thì ai lấy thẻ mình đi thanh toán cũng được và dễ dàng vì ko cần mật khẩu. Lúc truoc mình xài thẻ ATM của ngân hàng khác khi quẹt thẻ nguoi ta yeu cau đưa CMNN và yeu cau nhap mat khau nữa.,negative,0,nếu vậy thì ai lấy thẻ mình đi thanh_toán cũng được và dễ_dàng vì không cần mật_khẩu . lúc truoc mình xài thẻ_atm của ngân_hàng khác khi quẹt thẻ nguoi ta yeu_cau đưa cmnn và yeu_cau nhap mat khau nữa .
"thật sự thất vọng, 28-1 đăng kỳ tk, 28-2 bị thu phí, xong hôm nay bị thu phí tiếp, ngân hàng làm ăn linh ta linh tinh",negative,0,"thật_sự thất_vọng , 28-1 đăng_kỳ tk , 28-2 bị thu phí , xong hôm_nay bị thu phí tiếp , ngân_hàng làm_ăn linh ta linh_tinh"
Hào hùng quá BIDV,positive,2,hào_hùng quá bidv
# tetyeuthuong . Chúc cho BIDV năm mới lộc phát,positive,2,tetyeuthuong . chúc cho bidv năm mới lộc phát
1 triệu mà ăn tiền phí 33k vãi cả ngân hàng,negative,0,1 triệu mà ăn_tiền phí 33 k_vãi cả ngân_hàng
"Nói nào là thủ tục đơn giản toàn hành khách hàng thôi. Hệ thống NH thì nói nào là hiện đại tối tân. CN nào cũng là của công ty mẹ thôi,có liên kết với nhau. Chứ cách giải thích của anh chỉ qua loa. Đã nói là vay tín chấp. Nói với những người ko hiểu thì ko sao.",negative,0,"nói nào_là thủ_tục đơn_giản toàn hành_khách_hàng thôi . hệ_thống ngân_hàng thì nói nào_là hiện_đại tối_tân . cn nào cũng là của công_ty mẹ thôi , có liên_kết với nhau . chứ cách giải_thích của anh chỉ qua_loa . đã nói là vay tín_chấp . nói với những người không hiểu thì không sao ."
Dịt sao sáng ngày tôi hỏi vay sao k cho,negative,0,dịt sao sáng ngày tôi hỏi vay sao không cho
Cần bao nhiêu tiền gửi để mở thẻ tín dụng HSBC và so sánh với yêu cầu của VCB có khác biệt không?,neutral,1,cần bao_nhiêu tiền gửi để mở thẻ_tín_dụng hsbc và so_sánh với yêu_cầu của vcb có khác_biệt không ?
Quá đỉnh,positive,2,quá đỉnh
Vang xin cam on ah,positive,2,vang xin cam_on ah
"Rất nhiều lần ck bi tính phí 3,300đ ngay cả tk người hưởng cùng vcb .... Cần một lời giải thích rõ ràng và công khai?",negative,0,"rất nhiều lần ck bi tính phí 3,300 đ ngay cả tài_khoản người hưởng cùng vcb . cần một lời giải_thích rõ_ràng và công_khai ?"
Vcb xanh xanh - e y a ❤️❤️❤️❤️,positive,2,vcb xanh xanh - e y_a : red_heart : : red_heart : : red_heart : : red_heart :
# Tetyeuthuong chúc Bidv ngày càng phát triển rực rỡ,positive,2,tetyeuthuong chúc bidv ngày_càng phát_triển rực_rỡ
Thật ý nghĩa vietcombank,positive,2,thật ý_nghĩa vietcombank
Cảm ơn ad!,positive,2,cảm_ơn ad !
"# Tetyeuthuong Chúc toàn thể cán bộ, anh chị em BIDV có một cái tết sum vầy, đầm ấm, hạnh phúc bên gia đình và người thân.",positive,2,"tetyeuthuong chúc toàn_thể cán_bộ , anh_chị_em bidv có một cái tết sum_vầy , đầm_ấm , hạnh_phúc bên gia_đình và người_thân ."
Mình ra PGD Bạch Mai để đăng ký số điện thoại nhận mã OTP. Chị nhân viên bảo cho chị mượn điện thoại và nhắn tin luôn : VCB CD đến 6167. Mình nhận lại sau đó bảo mới đưa giấy tờ cho mình đăng ký số điện thoại. Còn nói câu: Em muốn dùng dịch vụ phải mất phí chứ... !!! Rất bức xúc,negative,0,mình ra pgd bạch_mai để đăng_ký số điện_thoại nhận mã_otp . chị nhân_viên bảo cho chị mượn điện_thoại và nhắn_tin luôn : vcb cd đến 6167 . mình nhận lại sau đó bảo mới đưa giấy_tờ cho mình đăng_ký số điện_thoại . còn nói câu : em muốn dùng dịch_vụ phải mất_phí chứ . ! rất bức_xúc
# tetyeuthuong Chúc ngân hàng BIDV cũng như toàn thể mọi người năm mới bình an hạnh phúc,positive,2,tetyeuthuong chúc ngân_hàng bidv cũng như toàn_thể mọi người năm mới bình_an hạnh_phúc
Góp ý : các bạn kiểm tra lại hai máy ATM ở gần khách sạn Hasinco đường thái thịnh màn hình mờ loang rất khó giao dịch,negative,0,góp_ý : các bạn kiểm_tra lại hai máy atm ở gần khách_sạn hasinco đường thái_thịnh màn_hình mờ_loang rất khó giao_dịch
"Rất bực mình với tư vấn viên. Gọi điện hỏi tại sao khi mang thẻ ra cây rút thì báo sai mã pin, mà khi giao dịch qua đt thì dc. Trả lời lỏn gọn"" cái này chỉ chị mới biết được, bên em không thể can thiệp đc"". Vỡi cả tư vấn viên",negative,0,"rất bực_mình với tư_vấn_viên . gọi điện hỏi tại_sao khi mang thẻ ra cây rút thì báo sai_mã pin , mà khi giao_dịch qua đt thì dc . trả_lời lỏn gọn "" cái này chỉ chị mới biết được , bên em không_thể can_thiệp đc "" . vỡi cả tư_vấn_viên"
Da cam on a,positive,2,da_cam on a
Rất tiện ích ạ :))),positive,2,rất tiện_ích ạ :)))
"Giao diện web xấu, thao tác phức tạp, chậm chạp, app BIDV online lỗi",negative,0,"giao_diện web xấu , thao_tác phức_tạp , chậm_chạp , app bidv online lỗi"
"Không thể nắm rõ

 hoặc Xây dựng không rõ ràng",neutral,1,không_thể nắm rõ hoặc xây_dựng không rõ_ràng
"Thông điệp mừng ""sinh nhật ""lần thứ 54 của Vietcombank là "" Vietcombank 54 năm - Chung niềm tin, vững tương lai"" Chúc Vietcombank ngày càng phát triển và thành công trong tương lai",positive,2,"thông_điệp mừng "" sinh_nhật "" lần thứ 54 của vietcombank là "" vietcombank 54 năm - chung niềm tin , vững tương_lai "" chúc vietcombank ngày_càng phát_triển và thành_công trong tương_lai"
Chúc BIDV có mùa trung thu vui vẻ nhé,positive,2,chúc bidv có mùa trung_thu vui_vẻ nhé
Ko minh muon vay lam nha nhung bidv ko co chi nhanh cho minh muốn vay để có ngoi nhà chắc chắn nhung khó qua bidv,negative,0,không minh_muon vay lam_nha nhung bidv không co_chi nhanh cho minh muốn vay để có ngoi nhà chắc_chắn nhung khó qua bidv
Chúc bidv năm mới thắng lợi mới đồng hành cùng phát triển,positive,2,chúc bidv năm mới thắng_lợi mới đồng_hành cùng phát_triển
Càng ngày càng chuyên nghiệp thế này. Tự hào BIDV quá.,positive,2,càng_ngày_càng chuyên_nghiệp thế_này . tự_hào bidv quá .
"Nghe thì dễ, vào dk thì đồi phải mở tk tiết kiêm mới cho làm thẻ, trong khi mình đã có tk dao dịch tai BIDV hơn 3 năm, thế là chuyển sang VietcomBank trả lương và phát hành luôn visa. Nhân vien tu vấn làm luôn cả the ghi nợ trong nước và quốc tế khỏi tk tiết kiêm! Tháng sau rút hết tiet kiêm của BIDV mang qua bên kia gửi luôn là xong!",negative,0,"nghe thì dễ , vào dk thì đồi phải mở tài_khoản tiết kiêm mới cho làm thẻ , trong khi mình đã có tài_khoản dao dịch tai_bidv hơn 3 năm , thế_là chuyển sang vietcombank trả lương và phát_hành luôn visa . nhân_vien tu_vấn làm luôn cả the ghi nợ trong nước và quốc_tế khỏi tài_khoản tiết kiêm ! tháng sau rút hết tiet kiêm của bidv mang qua bên kia gửi luôn là xong !"
